avatar_url	first_name	followers_count	full_name	id	kind	last_modified	last_name	permalink	permalink_url	uri	urn	username	verified	city	country_code	station_urn	station_permalink	badges.pro	badges.pro_unlimited	badges.verified
https://i1.sndcdn.com/avatars-000042761986-490lq3-large.jpg	Americarnage	830916	Americarnage Podcast	27916777	user	2018-05-15T00:00:10Z	Podcast	americarnage	https://soundcloud.com/americarnage	https://api.soundcloud.com/users/27916777	soundcloud:users:27916777	Americarnage	False	London, England		soundcloud:system-playlists:artist-stations:27916777	artist-stations:27916777	False	False	False
https://i1.sndcdn.com/avatars-XlKANfxWyO62TUNB-r3z34Q-large.jpg	Islam	2	Islam Mohamed	260896707	user	2021-03-19T15:17:38Z	Mohamed	islam-mohamed-mohamed-466841980	https://soundcloud.com/islam-mohamed-mohamed-466841980	https://api.soundcloud.com/users/260896707	soundcloud:users:260896707	Islam Mohamed Mohamed	False			soundcloud:system-playlists:artist-stations:260896707	artist-stations:260896707	False	False	False
https://i1.sndcdn.com/avatars-000518463207-8fk5v4-large.jpg		3		522964959	user	2018-10-13T00:05:03Z		user-425312443	https://soundcloud.com/user-425312443	https://api.soundcloud.com/users/522964959	soundcloud:users:522964959	A.K.M.A	False			soundcloud:system-playlists:artist-stations:522964959	artist-stations:522964959	False	False	False
https://i1.sndcdn.com/avatars-d8jRNXMF9dDTc4pJ-I3JG3Q-large.jpg		45419		283347384	user	2021-08-14T05:19:48Z		yourparadis	https://soundcloud.com/yourparadis	https://api.soundcloud.com/users/283347384	soundcloud:users:283347384	soo	False	Seoul	KR	soundcloud:system-playlists:artist-stations:283347384	artist-stations:283347384	False	False	False
https://i1.sndcdn.com/avatars-000284383936-ru9ema-large.jpg	Atevion 	4	Atevion  Lloyd	275945595	user	2016-12-17T21:36:58Z	Lloyd	atevion-lloyd	https://soundcloud.com/atevion-lloyd	https://api.soundcloud.com/users/275945595	soundcloud:users:275945595	Atevion Lloyd	False			soundcloud:system-playlists:artist-stations:275945595	artist-stations:275945595	False	False	False
https://i1.sndcdn.com/avatars-000089237838-nq7vg1-large.jpg		19		99622615	user	2014-06-12T20:55:26Z		user744646727	https://soundcloud.com/user744646727	https://api.soundcloud.com/users/99622615	soundcloud:users:99622615	user744646727	False			soundcloud:system-playlists:artist-stations:99622615	artist-stations:99622615	False	False	False
https://i1.sndcdn.com/avatars-000294026985-365lbm-large.jpg	Hagar	8	Hagar Hesham	286716045	user	2017-02-04T02:09:42Z	Hesham	hagar-hesham-204264335	https://soundcloud.com/hagar-hesham-204264335	https://api.soundcloud.com/users/286716045	soundcloud:users:286716045	Hagar Hesham	False			soundcloud:system-playlists:artist-stations:286716045	artist-stations:286716045	False	False	False
https://a1.sndcdn.com/images/default_avatar_large.png		139		647394963	user	2019-06-05T14:40:08Z		user-408177639	https://soundcloud.com/user-408177639	https://api.soundcloud.com/users/647394963	soundcloud:users:647394963	Tonight	False			soundcloud:system-playlists:artist-stations:647394963	artist-stations:647394963	False	False	False
https://i1.sndcdn.com/avatars-000075411855-nf8doa-large.jpg		100		87123415	user	2017-01-10T21:06:55Z		tony_blackas	https://soundcloud.com/tony_blackas	https://api.soundcloud.com/users/87123415	soundcloud:users:87123415	Tony_blackas$	False	stockton		soundcloud:system-playlists:artist-stations:87123415	artist-stations:87123415	False	False	False
https://i1.sndcdn.com/avatars-WKCAymyu17eu3zTn-uKz3sw-large.jpg	Kasa	51	Kasa Stokes	57028344	user	2021-11-01T08:06:19Z	Stokes	banana2687	https://soundcloud.com/banana2687	https://api.soundcloud.com/users/57028344	soundcloud:users:57028344	banana2687	False	Kentucky		soundcloud:system-playlists:artist-stations:57028344	artist-stations:57028344	False	True	False
https://a1.sndcdn.com/images/default_avatar_large.png	Ale	3	Ale Morales	332325063	user	2017-09-15T00:33:08Z	Morales	ale-morales-145470944	https://soundcloud.com/ale-morales-145470944	https://api.soundcloud.com/users/332325063	soundcloud:users:332325063	Ale Morales	False			soundcloud:system-playlists:artist-stations:332325063	artist-stations:332325063	False	False	False
https://i1.sndcdn.com/avatars-000003230849-dr1rtj-large.jpg	Orta	68	Orta Therox	4050740	user	2022-02-04T09:42:57Z	Therox	orta-therox	https://soundcloud.com/orta-therox	https://api.soundcloud.com/users/4050740	soundcloud:users:4050740	orta-therox	False			soundcloud:system-playlists:artist-stations:4050740	artist-stations:4050740	False	False	False
https://i1.sndcdn.com/avatars-000302215374-pshy2v-large.jpg		54637		284358335	user	2020-10-16T17:41:33Z		monstax_jh	https://soundcloud.com/monstax_jh	https://api.soundcloud.com/users/284358335	soundcloud:users:284358335	주 honey	False			soundcloud:system-playlists:artist-stations:284358335	artist-stations:284358335	False	False	False
https://i1.sndcdn.com/avatars-000190894931-i3qjp2-large.jpg	Hager	4	Hager Ebrahem	190041033	user	2015-11-30T06:37:03Z	Ebrahem	hager-ebrahem-341052245	https://soundcloud.com/hager-ebrahem-341052245	https://api.soundcloud.com/users/190041033	soundcloud:users:190041033	Hager Ebrahem	False			soundcloud:system-playlists:artist-stations:190041033	artist-stations:190041033	False	False	False
https://i1.sndcdn.com/avatars-000060289337-arbqox-large.jpg	Welcome to our oasis! - Chill out,	24557	Welcome to our oasis! - Chill out, with this calming	66374689	user	2019-09-22T10:32:43Z	with this calming	relaxmeditation	https://soundcloud.com/relaxmeditation	https://api.soundcloud.com/users/66374689	soundcloud:users:66374689	Relax-Meditation Music :)	False	music. SHARE and Take CARE friends!		soundcloud:system-playlists:artist-stations:66374689	artist-stations:66374689	False	True	False
https://i1.sndcdn.com/avatars-1YPSGzvVC5zs8YjX-mCDMSQ-large.jpg	Jay	263	Jay The Icon	321692333	user	2022-04-16T22:57:03Z	The Icon	jaytheiconmusic	https://soundcloud.com/jaytheiconmusic	https://api.soundcloud.com/users/321692333	soundcloud:users:321692333	Jay The Icon	False	Tulsa	US	soundcloud:system-playlists:artist-stations:321692333	artist-stations:321692333	False	False	False
https://i1.sndcdn.com/avatars-000930015325-7f81da-large.jpg	Joel	1	Joel Lora	918483841	user	2020-12-10T19:05:03Z	Lora	joel-lora-117246538	https://soundcloud.com/joel-lora-117246538	https://api.soundcloud.com/users/918483841	soundcloud:users:918483841	Joel Lora	False			soundcloud:system-playlists:artist-stations:918483841	artist-stations:918483841	False	False	False
https://i1.sndcdn.com/avatars-000265608395-18jb72-large.jpg		561		251259982	user	2018-07-16T18:54:27Z		user-329138739	https://soundcloud.com/user-329138739	https://api.soundcloud.com/users/251259982	soundcloud:users:251259982	Plastic Inevitable Reload	False	Oregon & Nevada	US	soundcloud:system-playlists:artist-stations:251259982	artist-stations:251259982	False	False	False
https://i1.sndcdn.com/avatars-bIVvqlTux1jMn328-kSzvgQ-large.jpg	Chanyeol	501422	Chanyeol Park	172420066	user	2022-01-08T10:10:03Z	Park	realpcysc	https://soundcloud.com/realpcysc	https://api.soundcloud.com/users/172420066	soundcloud:users:172420066	real__pcy	False	Seoul	KR	soundcloud:system-playlists:artist-stations:172420066	artist-stations:172420066	False	False	False
https://i1.sndcdn.com/avatars-000036072159-2lgz9l-large.jpg		18749		38684359	user	2018-10-05T16:53:43Z		adamlar	https://soundcloud.com/adamlar	https://api.soundcloud.com/users/38684359	soundcloud:users:38684359	Adamlar	False	istanbul	TR	soundcloud:system-playlists:artist-stations:38684359	artist-stations:38684359	False	False	False
https://i1.sndcdn.com/avatars-000695479792-r8ivsr-large.jpg		4230		705883795	user	2019-09-29T13:02:31Z		user-694180239	https://soundcloud.com/user-694180239	https://api.soundcloud.com/users/705883795	soundcloud:users:705883795	Autant en Emporte le ZEvent	False			soundcloud:system-playlists:artist-stations:705883795	artist-stations:705883795	False	False	False
https://i1.sndcdn.com/avatars-yyP1uAdHvBkPvOGf-ZzVN5A-large.jpg		314		517257555	user	2020-09-08T19:28:21Z		unreleased-123	https://soundcloud.com/unreleased-123	https://api.soundcloud.com/users/517257555	soundcloud:users:517257555	unreleased	False			soundcloud:system-playlists:artist-stations:517257555	artist-stations:517257555	False	False	False
https://i1.sndcdn.com/avatars-000095889924-9gz2sy-large.jpg	tareq	84	tareq morsy	62472284	user	2015-05-27T15:21:38Z	morsy	tareq-morsy	https://soundcloud.com/tareq-morsy	https://api.soundcloud.com/users/62472284	soundcloud:users:62472284	tareq morsy	False	Cairo	EG	soundcloud:system-playlists:artist-stations:62472284	artist-stations:62472284	False	False	False
https://i1.sndcdn.com/avatars-CvNWu2n1rwLfcOTs-ztC0zg-large.jpg		6488		245121594	user	2019-09-22T02:49:18Z		tb3dvuqu1ugs	https://soundcloud.com/tb3dvuqu1ugs	https://api.soundcloud.com/users/245121594	soundcloud:users:245121594	User 101682266	False			soundcloud:system-playlists:artist-stations:245121594	artist-stations:245121594	False	False	False
https://i1.sndcdn.com/avatars-000928834465-625kni-large.jpg	Jeny	0	Jeny Vazquez	917584261	user	2020-12-08T02:23:02Z	Vazquez	jeny-vazquez-354469690	https://soundcloud.com/jeny-vazquez-354469690	https://api.soundcloud.com/users/917584261	soundcloud:users:917584261	jeny	False			soundcloud:system-playlists:artist-stations:917584261	artist-stations:917584261	False	False	False
https://i1.sndcdn.com/avatars-000053620486-qpt3s4-large.jpg	Juliano	5	Juliano Pires	57679753	user	2014-03-11T00:59:10Z	Pires	juliano-pires-2	https://soundcloud.com/juliano-pires-2	https://api.soundcloud.com/users/57679753	soundcloud:users:57679753	Juliano Pires 2	False			soundcloud:system-playlists:artist-stations:57679753	artist-stations:57679753	False	False	False
https://a1.sndcdn.com/images/default_avatar_large.png	Gennaro	129	Gennaro Di Cello	72883642	user	2017-03-04T18:30:38Z	Di Cello	gennaro-di-cello-1	https://soundcloud.com/gennaro-di-cello-1	https://api.soundcloud.com/users/72883642	soundcloud:users:72883642	Gennaro Di Cello 1	False			soundcloud:system-playlists:artist-stations:72883642	artist-stations:72883642	False	False	False
https://i1.sndcdn.com/avatars-000024830190-fqwvxz-large.jpg	Jeannine	6	Jeannine Desrochers	26505142	user	2015-06-20T00:08:13Z	Desrochers	jeannine-desrochers	https://soundcloud.com/jeannine-desrochers	https://api.soundcloud.com/users/26505142	soundcloud:users:26505142	Jeannine Desrochers	False			soundcloud:system-playlists:artist-stations:26505142	artist-stations:26505142	False	False	False
https://i1.sndcdn.com/avatars-6R3zTVOqgvxR3R53-QQUjgg-large.jpg		236		779217832	user	2021-09-06T11:05:06Z		hiphoptopclass	https://soundcloud.com/hiphoptopclass	https://api.soundcloud.com/users/779217832	soundcloud:users:779217832	Hip Hop Top Class	False	㊙️		soundcloud:system-playlists:artist-stations:779217832	artist-stations:779217832	False	False	False
https://i1.sndcdn.com/avatars-000137448218-a0l2sa-large.jpg	Reem	16	Reem Ali	144702841	user	2015-03-23T19:45:32Z	Ali	reem-ali-114	https://soundcloud.com/reem-ali-114	https://api.soundcloud.com/users/144702841	soundcloud:users:144702841	Reem Ali	False			soundcloud:system-playlists:artist-stations:144702841	artist-stations:144702841	False	False	False
https://i1.sndcdn.com/avatars-000243456784-2su1og-large.jpg	JR	12	JR Jea	244780646	user	2016-08-01T19:07:03Z	Jea	jr-jea	https://soundcloud.com/jr-jea	https://api.soundcloud.com/users/244780646	soundcloud:users:244780646	JR Jea	False			soundcloud:system-playlists:artist-stations:244780646	artist-stations:244780646	False	False	False
https://i1.sndcdn.com/avatars-000080491342-wpi7l1-large.jpg	julia	2	julia Medeiros	91671254	user	2016-09-03T19:07:34Z	Medeiros	julia-medeiros-7	https://soundcloud.com/julia-medeiros-7	https://api.soundcloud.com/users/91671254	soundcloud:users:91671254	julia Medeiros 14	False			soundcloud:system-playlists:artist-stations:91671254	artist-stations:91671254	False	False	False
https://i1.sndcdn.com/avatars-000135356211-kwczs6-large.jpg	Alexander	197	Alexander Wai	30950996	user	2015-03-11T13:53:27Z	Wai	xanderisawesome	https://soundcloud.com/xanderisawesome	https://api.soundcloud.com/users/30950996	soundcloud:users:30950996	Xander	False			soundcloud:system-playlists:artist-stations:30950996	artist-stations:30950996	False	False	False
https://i1.sndcdn.com/avatars-000005001557-429qtb-large.jpg	Rita	11	Rita O'Leary	6228996	user	2013-06-04T14:37:55Z	O'Leary	ritaoleary89	https://soundcloud.com/ritaoleary89	https://api.soundcloud.com/users/6228996	soundcloud:users:6228996	Rita O'Leary	False			soundcloud:system-playlists:artist-stations:6228996	artist-stations:6228996	False	False	False
https://i1.sndcdn.com/avatars-000125350586-he643t-large.jpg		48		106705050	user	2021-04-09T19:15:10Z		user739059301	https://soundcloud.com/user739059301	https://api.soundcloud.com/users/106705050	soundcloud:users:106705050	user739059301	False			soundcloud:system-playlists:artist-stations:106705050	artist-stations:106705050	False	False	False
https://i1.sndcdn.com/avatars-000215041452-4s4gw6-large.jpg		43		116778733	user	2016-04-02T19:28:06Z		stormsurge11	https://soundcloud.com/stormsurge11	https://api.soundcloud.com/users/116778733	soundcloud:users:116778733	stormsurge11	False			soundcloud:system-playlists:artist-stations:116778733	artist-stations:116778733	False	False	False
https://i1.sndcdn.com/avatars-000896226580-ihc58z-large.jpg	Adrian	1	Adrian Pattrick	890456779	user	2021-03-04T13:12:44Z	Pattrick	adrian-pattrick	https://soundcloud.com/adrian-pattrick	https://api.soundcloud.com/users/890456779	soundcloud:users:890456779	MrBumbry	False			soundcloud:system-playlists:artist-stations:890456779	artist-stations:890456779	False	False	False
https://i1.sndcdn.com/avatars-C8gqws9G4kduywxr-V5iSTA-large.jpg	fan account!	374	fan account!	383955506	user	2021-10-09T03:46:43Z		lilpeepenergy	https://soundcloud.com/lilpeepenergy	https://api.soundcloud.com/users/383955506	soundcloud:users:383955506	☆ LiL PEEP ENERGY ☆	False			soundcloud:system-playlists:artist-stations:383955506	artist-stations:383955506	False	False	False
https://i1.sndcdn.com/avatars-000397190712-tel1im-large.jpg	Jose Luis	2	Jose Luis Sierra Velez	397272780	user	2018-02-09T19:03:57Z	Sierra Velez	jose-luis-sierra-velez	https://soundcloud.com/jose-luis-sierra-velez	https://api.soundcloud.com/users/397272780	soundcloud:users:397272780	Jose Luis Sierra Velez	False			soundcloud:system-playlists:artist-stations:397272780	artist-stations:397272780	False	False	False
https://a1.sndcdn.com/images/default_avatar_large.png		15		200180610	user	2016-01-17T20:23:29Z		user-539641845	https://soundcloud.com/user-539641845	https://api.soundcloud.com/users/200180610	soundcloud:users:200180610	User 539641845	False			soundcloud:system-playlists:artist-stations:200180610	artist-stations:200180610	False	False	False
https://i1.sndcdn.com/avatars-000184213967-d69nsh-large.jpg	Ben	7	Ben Worthington	182551037	user	2015-10-24T10:08:50Z	Worthington	ben-worthington-764631420	https://soundcloud.com/ben-worthington-764631420	https://api.soundcloud.com/users/182551037	soundcloud:users:182551037	Ben Worthington	False			soundcloud:system-playlists:artist-stations:182551037	artist-stations:182551037	False	False	False
https://i1.sndcdn.com/avatars-000210824919-hf72ou-large.jpg	a7	34	a7 Med	133679649	user	2016-03-13T15:15:51Z	Med	a7meedmoahmed	https://soundcloud.com/a7meedmoahmed	https://api.soundcloud.com/users/133679649	soundcloud:users:133679649	A7MED	False			soundcloud:system-playlists:artist-stations:133679649	artist-stations:133679649	False	False	False
https://a1.sndcdn.com/images/default_avatar_large.png	Beatriz	11	Beatriz Fabiano	247534028	user	2016-08-15T12:21:01Z	Fabiano	beatriz-fabiano-348887328	https://soundcloud.com/beatriz-fabiano-348887328	https://api.soundcloud.com/users/247534028	soundcloud:users:247534028	Beatriz Fabiano	False			soundcloud:system-playlists:artist-stations:247534028	artist-stations:247534028	False	False	False
https://i1.sndcdn.com/avatars-unpvdP8ull1JeOPD-F4LjDg-large.jpg		1930		268729223	user	2020-05-07T09:44:55Z		user-308301388	https://soundcloud.com/user-308301388	https://api.soundcloud.com/users/268729223	soundcloud:users:268729223	La Colline	False			soundcloud:system-playlists:artist-stations:268729223	artist-stations:268729223	False	True	False
https://i1.sndcdn.com/avatars-000321339465-n013ol-large.jpg	Charli Katrina	54	Charli Katrina Hardaway	316709145	user	2017-06-30T16:35:12Z	Hardaway	charli-katrina-hardaway	https://soundcloud.com/charli-katrina-hardaway	https://api.soundcloud.com/users/316709145	soundcloud:users:316709145	Charli Katrina Hardaway	False			soundcloud:system-playlists:artist-stations:316709145	artist-stations:316709145	False	False	False
https://i1.sndcdn.com/avatars-000607599303-3f0d91-large.jpg	Jyro	1	Jyro Malik	615821952	user	2019-04-06T09:48:47Z	Malik	jyro-malik	https://soundcloud.com/jyro-malik	https://api.soundcloud.com/users/615821952	soundcloud:users:615821952	Malik sahab	False			soundcloud:system-playlists:artist-stations:615821952	artist-stations:615821952	False	False	False
https://i1.sndcdn.com/avatars-6aytNBfLjzS866gJ-MjZR8w-large.jpg	bluedog	10	bluedog gaming	411771906	user	2020-06-19T16:57:47Z	gaming	bluedog-gaming	https://soundcloud.com/bluedog-gaming	https://api.soundcloud.com/users/411771906	soundcloud:users:411771906	jarret	False	paterson nj	US	soundcloud:system-playlists:artist-stations:411771906	artist-stations:411771906	False	False	False
https://i1.sndcdn.com/avatars-000548781420-42vl42-large.jpg		170		542897781	user	2018-12-11T05:15:58Z		user-426474498-143311768	https://soundcloud.com/user-426474498-143311768	https://api.soundcloud.com/users/542897781	soundcloud:users:542897781	lil youngnut	False			soundcloud:system-playlists:artist-stations:542897781	artist-stations:542897781	False	False	False
https://i1.sndcdn.com/avatars-000370146059-d1xhgm-large.jpg	Адольф	3	Адольф Гитлер	369600074	user	2017-12-22T20:51:34Z	Гитлер	piootcxn5r4e	https://soundcloud.com/piootcxn5r4e	https://api.soundcloud.com/users/369600074	soundcloud:users:369600074	Адольф Гитлер	False			soundcloud:system-playlists:artist-stations:369600074	artist-stations:369600074	False	False	False
https://i1.sndcdn.com/avatars-000289926291-uxwnal-large.jpg	Elizabeth	12	Elizabeth Werenczak	168174491	user	2017-02-28T18:58:50Z	Werenczak	user-739008104-1	https://soundcloud.com/user-739008104-1	https://api.soundcloud.com/users/168174491	soundcloud:users:168174491	Liz Werenczak	False	Stamford		soundcloud:system-playlists:artist-stations:168174491	artist-stations:168174491	False	False	False
https://i1.sndcdn.com/avatars-000765284176-lbiq3x-large.jpg	jeremy	4	jeremy grant	774520150	user	2020-01-31T11:44:12Z	grant	jeremy-grant-80476050	https://soundcloud.com/jeremy-grant-80476050	https://api.soundcloud.com/users/774520150	soundcloud:users:774520150	jeremy grant	False			soundcloud:system-playlists:artist-stations:774520150	artist-stations:774520150	False	False	False
https://i1.sndcdn.com/avatars-000252651929-1s0658-large.jpg	Angela	8	Angela Whitear	251456659	user	2016-09-01T14:44:20Z	Whitear	angela-whitear	https://soundcloud.com/angela-whitear	https://api.soundcloud.com/users/251456659	soundcloud:users:251456659	Angela Whitear	False			soundcloud:system-playlists:artist-stations:251456659	artist-stations:251456659	False	False	False
https://i1.sndcdn.com/avatars-000060922235-xcg19p-large.jpg	Raghu	438598	Raghu Dixit	1710745	user	2015-06-13T10:50:08Z	Dixit	trdp	https://soundcloud.com/trdp	https://api.soundcloud.com/users/1710745	soundcloud:users:1710745	The Raghu Dixit Project	False	Bangalore	IN	soundcloud:system-playlists:artist-stations:1710745	artist-stations:1710745	False	False	False
https://i1.sndcdn.com/avatars-000310574360-1nzcpy-large.jpg	skylar	222	skylar allen	194030174	user	2017-05-16T02:34:41Z	allen	user-416743067	https://soundcloud.com/user-416743067	https://api.soundcloud.com/users/194030174	soundcloud:users:194030174	skylarboallen	False	El Segundo	US	soundcloud:system-playlists:artist-stations:194030174	artist-stations:194030174	False	False	False
https://i1.sndcdn.com/avatars-000217713972-t7ssuy-large.jpg	Jodie	4	Jodie Meeks	219370577	user	2016-04-14T01:09:47Z	Meeks	jodie-meeks-918265162	https://soundcloud.com/jodie-meeks-918265162	https://api.soundcloud.com/users/219370577	soundcloud:users:219370577	Jodie Meeks	False			soundcloud:system-playlists:artist-stations:219370577	artist-stations:219370577	False	False	False
https://i1.sndcdn.com/avatars-000184288617-1z0y8d-large.jpg	Edson	47	Edson Lucas	26136990	user	2015-10-24T18:57:47Z	Lucas	edson-lucas-4	https://soundcloud.com/edson-lucas-4	https://api.soundcloud.com/users/26136990	soundcloud:users:26136990	Edson Lucas 3	False	Hortolândia	BR	soundcloud:system-playlists:artist-stations:26136990	artist-stations:26136990	False	False	False
https://i1.sndcdn.com/avatars-000272525182-53t4gq-large.jpg	Jacob	2	Jacob Scott	262669062	user	2016-10-19T18:20:33Z	Scott	jacob-scott-633622177	https://soundcloud.com/jacob-scott-633622177	https://api.soundcloud.com/users/262669062	soundcloud:users:262669062	Jacob Scott	False			soundcloud:system-playlists:artist-stations:262669062	artist-stations:262669062	False	False	False
https://i1.sndcdn.com/avatars-000030836499-zhsh55-large.jpg	ELYE	676	ELYE DIAZ	3446494	user	2019-05-08T18:45:55Z	DIAZ	dj-elye	https://soundcloud.com/dj-elye	https://api.soundcloud.com/users/3446494	soundcloud:users:3446494	Dj-ElyeNYC	False	BRONX	US	soundcloud:system-playlists:artist-stations:3446494	artist-stations:3446494	False	False	False
https://a1.sndcdn.com/images/default_avatar_large.png		13		198750424	user	2016-01-10T23:51:39Z		user-930251685	https://soundcloud.com/user-930251685	https://api.soundcloud.com/users/198750424	soundcloud:users:198750424	User 930251685	False			soundcloud:system-playlists:artist-stations:198750424	artist-stations:198750424	False	False	False
https://i1.sndcdn.com/avatars-000205180560-m2rzs9-large.jpg		28		177766452	user	2016-02-14T05:11:15Z		user-28662537	https://soundcloud.com/user-28662537	https://api.soundcloud.com/users/177766452	soundcloud:users:177766452	Jahempress	False			soundcloud:system-playlists:artist-stations:177766452	artist-stations:177766452	False	False	False
https://i1.sndcdn.com/avatars-kLLPTWK46mU5S1Kc-ZcDzaQ-large.jpg	Aya	5	Aya BaDawii	476252598	user	2021-06-04T02:51:51Z	BaDawii	aya-a-badawii	https://soundcloud.com/aya-a-badawii	https://api.soundcloud.com/users/476252598	soundcloud:users:476252598	Aya	False	Cairo	EG	soundcloud:system-playlists:artist-stations:476252598	artist-stations:476252598	False	False	False
https://i1.sndcdn.com/avatars-000464741889-re0qfx-large.jpg		11731		304060846	user	2019-06-21T21:52:06Z		rapproz2017	https://soundcloud.com/rapproz2017	https://api.soundcloud.com/users/304060846	soundcloud:users:304060846	The Rap Proz	False			soundcloud:system-playlists:artist-stations:304060846	artist-stations:304060846	False	False	False
https://i1.sndcdn.com/avatars-000232784237-66goud-large.jpg	Snial	0	Snial Sotnas	235466696	user	2016-06-22T21:15:06Z	Sotnas	snial-sotnas	https://soundcloud.com/snial-sotnas	https://api.soundcloud.com/users/235466696	soundcloud:users:235466696	Snial Sotnas	False			soundcloud:system-playlists:artist-stations:235466696	artist-stations:235466696	False	False	False
https://i1.sndcdn.com/avatars-pqvM79O9NhqNAwSl-j9V3fw-large.jpg		101		70561221	user	2021-04-17T07:05:23Z		user111774321	https://soundcloud.com/user111774321	https://api.soundcloud.com/users/70561221	soundcloud:users:70561221	carla goulding	False	ashington/newcastle	GB	soundcloud:system-playlists:artist-stations:70561221	artist-stations:70561221	False	False	False
https://i1.sndcdn.com/avatars-000644135040-xqv0vz-large.jpg	Rachel	3	Rachel Wold	654050871	user	2019-06-18T09:46:08Z	Wold	rachel-wold-279476246	https://soundcloud.com/rachel-wold-279476246	https://api.soundcloud.com/users/654050871	soundcloud:users:654050871	Rachel Wold	False			soundcloud:system-playlists:artist-stations:654050871	artist-stations:654050871	False	False	False
https://i1.sndcdn.com/avatars-000060030928-vzgv5q-large.jpg		23		56585355	user	2013-11-11T18:07:03Z		julio-ortiz-g	https://soundcloud.com/julio-ortiz-g	https://api.soundcloud.com/users/56585355	soundcloud:users:56585355	Julio Ortiz G.	False			soundcloud:system-playlists:artist-stations:56585355	artist-stations:56585355	False	False	False
https://i1.sndcdn.com/avatars-ymgvMbxQLgCWUXPl-Iwy6tg-large.jpg	Tennyson	592	Tennyson McFarlane	114425575	user	2021-11-14T23:05:49Z	McFarlane	kingtenny	https://soundcloud.com/kingtenny	https://api.soundcloud.com/users/114425575	soundcloud:users:114425575	KingTenny	False	Toronto | Boulder | Los Angeles		soundcloud:system-playlists:artist-stations:114425575	artist-stations:114425575	False	True	False
https://i1.sndcdn.com/avatars-000238918999-vbxyjv-large.jpg	James	2	James Knowings Jr.	240986326	user	2016-07-16T03:29:52Z	Knowings Jr.	james-knowings-jr	https://soundcloud.com/james-knowings-jr	https://api.soundcloud.com/users/240986326	soundcloud:users:240986326	James Knowings Jr.	False			soundcloud:system-playlists:artist-stations:240986326	artist-stations:240986326	False	False	False
https://i1.sndcdn.com/avatars-000155373601-0x7hzo-large.jpg		6		163983626	user	2015-07-20T00:31:24Z		e9swp1t3gg4s	https://soundcloud.com/e9swp1t3gg4s	https://api.soundcloud.com/users/163983626	soundcloud:users:163983626	user313920766	False			soundcloud:system-playlists:artist-stations:163983626	artist-stations:163983626	False	False	False
https://i1.sndcdn.com/avatars-000202418778-8x7nl5-large.jpg		20		177831480	user	2019-04-16T10:55:18Z		torothedj	https://soundcloud.com/torothedj	https://api.soundcloud.com/users/177831480	soundcloud:users:177831480	Torothedj	False			soundcloud:system-playlists:artist-stations:177831480	artist-stations:177831480	False	False	False
https://i1.sndcdn.com/avatars-000449894466-x34ild-large.jpg	Mavrick	1	Mavrick Moriin	454767897	user	2018-05-28T02:42:44Z	Moriin	mavrick-moriin	https://soundcloud.com/mavrick-moriin	https://api.soundcloud.com/users/454767897	soundcloud:users:454767897	Mavrick Moriin	False			soundcloud:system-playlists:artist-stations:454767897	artist-stations:454767897	False	False	False
https://i1.sndcdn.com/avatars-000055225354-7hlx0y-large.jpg		0		59423804	user	2013-09-24T02:57:54Z		youreoffensive	https://soundcloud.com/youreoffensive	https://api.soundcloud.com/users/59423804	soundcloud:users:59423804	youreoffensive	False			soundcloud:system-playlists:artist-stations:59423804	artist-stations:59423804	False	False	False
https://a1.sndcdn.com/images/default_avatar_large.png		4		742076548	user	2020-02-10T22:39:50Z		user-729499328	https://soundcloud.com/user-729499328	https://api.soundcloud.com/users/742076548	soundcloud:users:742076548	User 729499328	False			soundcloud:system-playlists:artist-stations:742076548	artist-stations:742076548	False	False	False
https://i1.sndcdn.com/avatars-000292320861-jdyevy-large.jpg		48		68603649	user	2019-05-23T10:57:19Z		jackclarkee	https://soundcloud.com/jackclarkee	https://api.soundcloud.com/users/68603649	soundcloud:users:68603649	Jackclarkee	False	London		soundcloud:system-playlists:artist-stations:68603649	artist-stations:68603649	False	False	False
https://i1.sndcdn.com/avatars-000146081051-pthoco-large.jpg	Jiggie	40	Jiggie Glass	153463318	user	2016-10-13T23:59:38Z	Glass	jiggie-glass	https://soundcloud.com/jiggie-glass	https://api.soundcloud.com/users/153463318	soundcloud:users:153463318	Jiggie Glass	False			soundcloud:system-playlists:artist-stations:153463318	artist-stations:153463318	False	False	False
https://i1.sndcdn.com/avatars-000040773416-81gz7j-large.jpg	Blue Note Records	4380774	Blue Note Records	3190062	user	2020-11-20T15:22:40Z		bluenoterecords	https://soundcloud.com/bluenoterecords	https://api.soundcloud.com/users/3190062	soundcloud:users:3190062	bluenoterecords	True	New York	US	soundcloud:system-playlists:artist-stations:3190062	artist-stations:3190062	False	False	True
https://i1.sndcdn.com/avatars-3dkutziGFT2zsKXe-0ZI2Fg-large.jpg	Gana	13	Gana Hatem	252002513	user	2020-07-31T19:31:24Z	Hatem	gana-hatem-908233423	https://soundcloud.com/gana-hatem-908233423	https://api.soundcloud.com/users/252002513	soundcloud:users:252002513	Jana Hatem	False			soundcloud:system-playlists:artist-stations:252002513	artist-stations:252002513	False	False	False
